:::MLLOG {"namespace": "", "time_ms": 1634340425485, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1634340432926, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432929, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432930, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432931, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432932, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432942, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432949, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432955, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432956, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432957, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432957, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432962, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432966, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432966, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432967, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432967, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432971, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432974, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432979, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432991, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432993, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432993, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432994, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432997, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432998, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340432998, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433004, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433005, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433007, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433008, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433009, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433013, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433016, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433026, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433028, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433030, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433032, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433045, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433055, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433056, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433059, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433057, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433057, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433061, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433068, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433069, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433069, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433071, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433074, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433075, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433083, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433082, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433084, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433085, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433089, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433092, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433092, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433092, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433092, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433095, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433095, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433099, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433100, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433102, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433104, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433104, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433107, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433106, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433109, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433109, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433117, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433119, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433121, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433124, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433125, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433128, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433129, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433132, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433132, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433138, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433138, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433141, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433146, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433147, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433149, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433148, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433150, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433153, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433159, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433163, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433164, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634340433166, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
